17.57,10.489991,76.2144845
19.74,10.4899866,76.2145037
20.07,10.4899854,76.2145098
20.14,10.4899854,76.2145117
20.74,10.4899851,76.2145122
22.03,10.4899841,76.2145128
23.07,10.4899814,76.214517
23.73,10.4899787,76.2145224
24.19,10.4899764,76.2145274
24.81,10.4899738,76.2145329
25.94,10.4899744,76.2145383
